Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:32"
Zeitbezug:;MEZ
Messstellen-Name:;"Günzburg Wegbrücke"
Messstellen-Nr.:;2371
Gewässer:;Günz
Ostwert:;594167;Nordwert:;5367868;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"2001-09-19 10:18:00";11,00;0,068;Geprueft
"2001-10-04 10:30:00";15,00;0,066;Geprueft
"2001-10-04 10:40:00";13,00;0,018;Geprueft
"2001-10-30 10:20:00";13,00;0,045;Geprueft
"2001-11-14 10:30:00";14,00;0,046;Geprueft
"2001-11-28 10:27:00";13,00;0,091;Geprueft
"2001-12-12 10:30:00";16,00;0,06;Geprueft
"2001-12-27 10:20:00";17,00;0,051;Geprueft
"2002-01-09 10:10:00";18,00;0,05;Geprueft
"2002-01-23 10:30:00";16,00;0,048;Geprueft
"2002-02-06 10:00:00";15,00;0,028;Geprueft
"2002-02-19 11:00:00";16,00;0,031;Geprueft
"2002-03-06 11:05:00";14,00;0,037;Geprueft
"2002-03-20 10:20:00";12,00;0,03;Geprueft
"2002-04-03 10:30:00";14,00;0,015;Geprueft
"2002-04-17 10:05:00";16,00;0,02;Geprueft
"2002-05-02 10:00:00";13,00;0,015;Geprueft
"2002-05-15 10:25:00";12,00;0,029;Geprueft
"2002-05-28 10:10:00";12,00;0,069;Geprueft
"2002-06-11 10:15:00";8,9;0,099;Geprueft
"2002-06-26 10:20:00";12,00;0,09;Geprueft
"2002-07-10 10:10:00";12,00;0,066;Geprueft
"2002-07-24 10:20:00";13,00;0,065;Geprueft
"2002-08-06 10:15:00";9,3;0,17;Geprueft
"2002-08-21 10:30:00";14,00;0,078;Geprueft
"2002-09-04 10:20:00";13,00;0,068;Geprueft
"2002-09-18 10:40:00";15,00;0,03;Geprueft
"2002-10-01 10:20:00";14,00;0,054;Geprueft
"2002-10-15 10:50:00";16,00;0,058;Geprueft
"2002-10-30 10:15:00";16,00;0,042;Geprueft
"2002-11-13 10:20:00";12,00;0,057;Geprueft
"2002-11-27 10:20:00";15,00;0,053;Geprueft
"2002-12-12 10:45:00";18,00;0,048;Geprueft
"2003-01-08 10:30:00";16,00;0,043;Geprueft
"2003-01-22 10:15:00";19,00;0,043;Geprueft
"2003-02-05 10:20:00";16,00;0,05;Geprueft
"2003-02-19 10:25:00";18,00;0,027;Geprueft
"2003-03-06 10:10:00";14,00;0,031;Geprueft
"2003-03-19 10:30:00";15,00;0,017;Geprueft
"2003-04-02 10:30:00";15,00;0,011;Geprueft
"2003-04-16 10:30:00";14,00;0,007;Geprueft
"2003-04-29 10:20:00";13,00;0,008;Geprueft
"2003-05-13 10:45:00";13,00;0,018;Geprueft
"2003-05-27 10:00:00";12,00;0,046;Geprueft
"2003-06-11 10:10:00";11,00;0,053;Geprueft
"2003-06-23 10:20:00";10,00;0,049;Geprueft
"2003-07-09 10:30:00";12,00;0,042;Geprueft
"2003-07-22 10:30:00";10,00;0,056;Geprueft
"2003-08-06 10:00:00";9,3;0,027;Geprueft
"2003-08-20 10:15:00";7,5;0,03;Geprueft
"2003-09-03 10:25:00";11,00;0,046;Geprueft
"2003-09-17 10:25:00";11,00;0,032;Geprueft
"2003-10-01 10:20:00";11,00;0,023;Geprueft
"2003-10-14 10:50:00";12,00;0,05;Geprueft
"2003-10-29 10:20:00";14,00;0,027;Geprueft
"2003-11-12 10:15:00";14,00;0,025;Geprueft
"2003-11-26 10:00:00";13,00;0,029;Geprueft
"2003-12-09 10:20:00";14,00;0,054;Geprueft
"2004-01-07 10:05:00";16,00;0,061;Geprueft
"2004-01-22 10:10:00";12,00;0,041;Geprueft
"2004-02-04 10:00:00";16,00;0,061;Geprueft
"2004-02-18 10:30:00";16,00;0,025;Geprueft
"2004-03-03 10:10:00";15,00;0,013;Geprueft
"2004-03-17 09:20:00";14,00;"< BG";Geprueft
"2004-03-31 10:20:00";13,00;0,013;Geprueft
"2004-04-14 10:00:00";13,00;0,018;Geprueft
"2004-04-28 10:10:00";11,00;"< BG";Geprueft
"2004-05-10 13:45:00";12,00;0,057;Geprueft
"2004-05-26 10:35:00";12,00;0,041;Geprueft
"2004-06-08 08:30:00";11,00;0,075;Geprueft
"2004-06-23 08:15:00";12,00;0,062;Geprueft
"2004-07-07 08:15:00";10,00;0,11;Geprueft
"2004-07-21 10:15:00";9,3;0,067;Geprueft
"2004-08-04 10:15:00";11,00;0,055;Geprueft
"2004-08-14 08:15:00";10,00;0,065;Geprueft
"2004-08-18 08:15:00";10,00;0,065;Geprueft
"2004-09-01 10:45:00";11,00;0,043;Geprueft
"2004-09-14 08:15:00";11,00;0,04;Geprueft
"2004-09-29 08:05:00";11,00;0,069;Geprueft
"2004-10-13 10:15:00";11,00;0,07;Geprueft
"2004-10-27 08:20:00";11,00;0,065;Geprueft
"2004-11-10 08:15:00";13,00;0,069;Geprueft
"2004-11-24 10:15:00";13,00;0,043;Geprueft
"2004-12-08 08:20:00";14,00;0,041;Geprueft
"2004-12-22 10:30:00";15,00;0,048;Geprueft
"2005-01-12 10:00:00";14,00;0,043;Geprueft
"2005-01-19 10:10:00";14,00;0,045;Geprueft
"2005-02-02 08:20:00";16,00;0,037;Geprueft
"2005-02-16 10:25:00";19,00;0,059;Geprueft
"2005-03-02 10:25:00";16,00;0,045;Geprueft
"2005-03-16 10:25:01";15,00;0,028;Geprueft
"2005-03-30 10:45:01";22,00;0,081;Geprueft
"2005-04-13 08:15:01";15,00;0,022;Geprueft
"2005-04-27 08:20:01";15,00;0,046;Geprueft
"2005-05-11 08:20:01";15,00;0,031;Geprueft
"2005-05-31 13:50:01";13,00;0,02;Geprueft
"2005-06-08 08:15:01";15,00;0,049;Geprueft
"2005-06-22 08:40:01";14,00;0,047;Geprueft
"2005-07-06 08:30:01";12,00;0,07;Geprueft
"2005-07-19 08:00:01";13,00;0,067;Geprueft
"2005-08-03 10:25:01";12,00;0,065;Geprueft
"2005-08-17 08:10:01";13,00;0,039;Geprueft
"2005-08-31 10:20:01";16,00;0,058;Geprueft
"2005-09-14 08:20:01";15,00;0,054;Geprueft
"2005-09-28 10:40:00";15,00;0,033;Geprueft
"2005-10-12 08:20:01";15,00;0,05;Geprueft
"2005-10-26 08:15:01";15,00;0,034;Geprueft
"2005-11-07 08:00:01";15,00;0,048;Geprueft
"2005-11-23 11:00:01";17,00;0,042;Geprueft
"2005-12-07 08:05:01";15,00;0,054;Geprueft
"2005-12-20 10:20:01";16,00;0,047;Geprueft
"2006-01-11 10:05:01";16,00;0,039;Geprueft
"2006-01-18 10:30:01";17,00;0,068;Geprueft
"2006-02-01 08:20:01";17,00;0,035;Geprueft
"2006-02-15 10:55:01";17,00;0,03;Geprueft
"2006-03-07 10:30:01";15,00;0,088;Geprueft
"2006-03-15 11:05:01";18,00;0,058;Geprueft
"2006-03-29 08:20:01";16,00;0,09;Geprueft
"2006-04-05 10:50:01";15,00;0,054;Geprueft
"2006-04-26 08:10:01";17,00;0,023;Geprueft
"2006-05-10 08:15:01";16,00;0,014;Geprueft
"2006-05-17 08:10:01";14,00;0,033;Geprueft
"2006-06-07 08:15:01";16,00;0,056;Geprueft
"2006-06-21 08:30:01";14,00;0,027;Geprueft
"2006-06-28 08:30:01";13,00;0,045;Geprueft
"2006-07-19 08:25:01";11,00;0,032;Geprueft
"2006-08-02 08:20:01";12,00;0,052;Geprueft
"2006-08-23 08:15:01";13,00;0,039;Geprueft
"2006-08-30 08:20:01";12,00;0,052;Geprueft
"2006-09-13 08:30:01";13,00;0,033;Geprueft
"2006-09-28 08:15:01";14,00;0,039;Geprueft
"2006-10-11 08:15:01";11,00;0,043;Geprueft
"2006-10-24 08:15:01";14,00;0,027;Geprueft
"2006-11-07 10:00:01";14,00;0,025;Geprueft
"2006-11-22 10:00:01";14,00;0,032;Geprueft
"2006-12-06 10:00:01";13,00;0,037;Geprueft
"2006-12-19 10:10:01";15,00;0,047;Geprueft
"2007-01-03 10:25:00";16,00;0,039;Geprueft
"2007-01-17 10:15:00";15,00;0,029;Geprueft
"2007-01-31 10:20:00";16,00;0,033;Geprueft
"2007-02-14 10:40:00";16,00;0,053;Geprueft
"2007-03-14 10:35:00";15,00;0,012;Geprueft
"2007-03-28 10:15:00";12,00;0,016;Geprueft
"2007-04-11 10:00:00";12,00;0,008;Geprueft
"2007-04-25 10:20:00";11,00;0,01;Geprueft
"2007-05-09 10:23:00";11,00;0,17;Geprueft
"2007-05-23 10:30:00";11,00;0,046;Geprueft
"2007-06-05 10:10:00";14,00;0,052;Geprueft
"2007-06-20 10:15:00";9,7;0,029;Geprueft
"2007-07-04 10:15:00";12,00;0,045;Geprueft
"2007-07-17 10:26:00";11,00;0,021;Geprueft
"2007-08-01 10:15:00";12,00;0,062;Geprueft
"2007-08-13 10:50:00";12,00;0,068;Geprueft
"2007-08-28 10:20:00";14,00;0,023;Geprueft
"2007-09-12 13:00:00";16,00;0,036;Geprueft
"2007-09-26 10:10:00";15,00;0,026;Geprueft
"2007-10-10 13:05:00";15,00;0,032;Geprueft
"2007-10-24 10:15:00";16,00;0,022;Geprueft
"2007-11-06 10:05:00";16,00;0,025;Geprueft
"2007-11-21 10:05:00";16,00;0,039;Geprueft
"2007-12-05 12:00:00";13,00;0,077;Geprueft
"2007-12-18 10:20:00";16,00;0,042;Geprueft
"2008-01-02 10:05:00";18,00;0,047;Geprueft
"2008-01-16 11:45:00";17,00;0,037;Geprueft
"2008-02-13 11:45:00";16,00;0,019;Geprueft
"2008-02-27 10:15:00";16,00;0,013;Geprueft
"2008-03-12 12:00:00";15,00;0,019;Geprueft
"2008-03-26 09:50:00";14,00;0,013;Geprueft
"2008-04-09 12:05:00";13,00;0,029;Geprueft
"2008-04-23 10:30:00";11,00;0,13;Geprueft
"2008-05-07 12:15:00";15,00;0,028;Geprueft
"2008-05-20 12:00:00";14,00;0,025;Geprueft
"2008-06-04 12:05:00";13,00;0,033;Geprueft
"2008-06-18 10:05:00";13,00;0,033;Geprueft
"2008-07-02 11:50:00";10,00;0,036;Geprueft
"2008-07-30 11:45:00";11,00;0,038;Geprueft
"2008-09-10 12:00:00";12,00;0,05;Geprueft
"2008-10-08 12:05:00";15,00;0,023;Geprueft
"2008-11-05 11:40:00";13,00;0,039;Geprueft
"2008-12-03 11:50:00";13,00;0,033;Geprueft
"2009-01-14 12:00:00";18,00;0,045;Geprueft
"2009-02-11 12:05:00";14,00;0,087;Geprueft
"2009-03-11 12:30:00";16,00;0,062;Geprueft
"2009-04-08 10:10:00";13,00;0,027;Geprueft
"2009-06-03 10:35:00";12,00;0,057;Geprueft
"2009-07-15 10:55:00";11,00;0,088;Geprueft
"2009-10-07 10:45:00";12,00;0,05;Geprueft
"2009-12-16 10:15:00";14,00;0,046;Geprueft
"2010-01-27 10:50:00";16,00;0,033;Geprueft
"2010-03-10 10:30:00";16,00;0,024;Geprueft
"2010-04-21 11:50:00";13,00;0,009;Geprueft
"2010-06-16 11:45:00";13,00;0,041;Geprueft
"2010-07-14 11:45:00";12,00;0,099;Geprueft
"2010-08-11 11:20:00";14,00;0,063;Geprueft
"2010-10-06 11:25:00";16,00;0,035;Geprueft
"2010-11-17 11:15:00";15,00;0,037;Geprueft
"2011-03-23 10:45:00";16,00;0,039;Geprueft
"2011-05-18 11:20:00";14,00;0,042;Geprueft
"2011-08-10 10:00:00";9,3;0,098;Geprueft
"2011-09-07 10:40:00";9,7;0,12;Geprueft
"2011-10-18 10:05:00";13,00;0,038;Geprueft
"2011-11-02 11:25:00";14,00;0,028;Geprueft
"2013-01-23 12:20:00";18,00;0,037;Geprueft
"2013-02-20 12:50:00";17,00;0,026;Geprueft
"2013-03-20 11:15:00";16,00;0,018;Geprueft
"2013-04-17 12:10:00";13,00;"< BG";Geprueft
"2013-05-15 12:10:00";14,00;0,04;Geprueft
"2013-06-12 13:05:00";12,00;0,096;Geprueft
"2013-07-10 12:30:00";15,00;0,039;Geprueft
"2013-08-05 12:05:00";13,00;0,068;Geprueft
"2013-09-04 12:25:00";16,00;0,042;Geprueft
"2013-09-25 12:00:00";14,00;0,048;Geprueft
"2013-10-23 12:00:00";14,00;0,042;Geprueft
"2013-11-20 11:00:00";15,00;0,049;Geprueft
"2013-12-16 12:00:00";16,00;0,028;Geprueft
"2015-01-14 11:15:00";14,00;"< BG";Geprueft
"2015-02-11 11:15:00";16,00;0,033;Geprueft
"2015-03-11 10:10:00";14,00;0,025;Geprueft
"2015-04-15 11:10:00";13,00;0,026;Geprueft
"2015-05-06 11:55:00";19,00;0,084;Geprueft
"2015-06-10 10:55:00";15,00;0,079;Geprueft
"2015-07-08 12:10:00";14,00;0,045;Geprueft
"2015-08-05 13:35:00";13,00;0,023;Geprueft
"2015-09-02 11:50:00";11,00;0,007;Geprueft
"2015-09-30 11:20:00";13,00;0,023;Geprueft
"2015-10-28 11:20:00";14,00;0,033;Geprueft
"2015-11-25 11:00:00";15,00;0,057;Geprueft
"2015-12-15 11:00:00";13,00;0,058;Geprueft
"2016-01-13 11:20:00";15,00;0,061;Geprueft
"2016-02-10 13:15:00";15,00;0,034;Geprueft
"2016-03-09 11:55:00";14,00;0,023;Geprueft
"2016-04-06 11:20:00";12,00;0,013;Geprueft
"2016-05-11 11:35:00";12,00;0,023;Geprueft
"2016-06-08 13:05:00";13,00;0,07;Geprueft
"2016-07-06 12:30:00";14,00;0,036;Geprueft
"2016-08-03 12:50:00";14,00;0,047;Geprueft
"2016-08-31 11:10:00";15,00;0,04;Geprueft
"2016-09-28 11:45:00";15,00;0,039;Geprueft
"2016-10-26 12:10:00";15,00;0,032;Geprueft
"2016-11-23 12:20:00";14,00;0,05;Geprueft
"2016-12-14 11:45:00";16,00;0,035;Geprueft
"2017-01-25 12:45:00";16,00;0,023;Geprueft
"2017-02-22 12:20:00";14,00;0,025;Geprueft
"2017-03-23 12:15:00";12,00;0,04;Geprueft
"2017-04-19 11:15:00";14,00;0,021;Geprueft
"2017-05-03 12:50:00";12,00;0,052;Geprueft
"2017-06-21 12:20:00";11,00;0,031;Geprueft
"2017-07-12 12:15:00";9,7;0,048;Geprueft
"2017-08-09 12:05:00";9,3;0,041;Geprueft
"2017-09-06 12:50:00";11,00;0,072;Geprueft
"2017-10-04 12:55:00";11,00;0,034;Geprueft
"2017-11-08 12:30:00";9,7;0,06;Geprueft
"2017-11-29 11:40:00";13,00;0,045;Geprueft
"2018-01-22 11:30:00";27,00;0,046;Geprueft
"2018-02-19 11:15:00";12,00;0,042;Geprueft
"2018-03-21 11:15:00";16,00;0,009;Geprueft
"2018-04-16 11:35:00";14,00;0,011;Geprueft
"2018-05-16 11:15:00";13,00;0,052;Geprueft
"2018-06-18 11:35:00";12,00;0,063;Geprueft
"2018-07-03 11:25:00";11,00;0,033;Geprueft
"2018-07-30 11:00:00";9,1;0,034;Geprueft
"2018-08-29 11:20:00";10,00;0,038;Geprueft
"2018-09-26 10:45:00";11,00;0,025;Geprueft
"2018-10-22 10:55:00";11,00;0,024;Geprueft
"2018-11-12 11:20:00";12,00;0,036;Geprueft
"2018-12-12 10:45:00";13,00;0,044;Geprueft
"2019-01-16 10:55:00";19,00;0,067;Geprueft
"2019-02-13 10:55:00";19,00;0,047;Geprueft
"2019-03-12 10:20:00";15,00;0,019;Geprueft
"2019-04-10 10:35:00";15,00;0,019;Geprueft
"2019-05-08 10:30:00";13,00;0,024;Geprueft
"2019-06-04 10:30:00";14,00;0,041;Geprueft
"2019-07-10 10:35:00";12,00;0,048;Geprueft
"2019-07-31 10:30:00";12,00;0,068;Geprueft
"2019-08-28 10:35:00";12,00;0,045;Geprueft
"2019-09-24 10:35:00";12,00;0,032;Geprueft
"2019-10-23 10:30:00";13,00;0,037;Geprueft
"2019-11-18 10:55:00";14,00;0,034;Geprueft
"2019-12-11 11:00:00";14,00;0,021;Geprueft
"2020-01-08 12:35:00";14,00;0,019;Geprueft
"2020-02-05 14:00:00";17,00;0,08;Geprueft
"2020-03-04 14:10:00";13,00;0,023;Geprueft
"2020-04-15 12:30:00";13,00;"< BG";Geprueft
"2020-05-06 12:15:00";12,00;0,032;Geprueft
"2020-06-03 12:00:00";9,7;0,03;Geprueft
"2020-07-01 12:25:00";13,00;0,055;Geprueft
"2020-07-22 13:00:00";10,00;0,043;Geprueft
"2020-08-26 13:00:00";12,00;0,054;Geprueft
"2020-09-23 12:25:00";12,00;0,035;Geprueft
"2020-10-14 12:35:00";12,00;0,037;Geprueft
"2020-11-18 12:10:00";14,00;0,033;Geprueft
"2020-12-09 12:15:00";15,00;0,026;Geprueft
"2021-01-27 10:50:00";14,00;0,035;Geprueft
"2021-02-01 10:35:00";16,00;0,082;Geprueft
"2021-04-07 11:35:00";15,00;0,009;Geprueft
"2021-04-28 11:00:00";13,00;"< BG";Geprueft
"2021-05-19 11:15:00";13,00;0,035;Geprueft
"2021-06-23 11:10:00";13,00;0,107;Geprueft
"2021-07-06 11:00:00";13,00;0,058;Geprueft
"2021-08-18 11:30:00";11,00;0,088;Geprueft
"2021-09-15 11:15:00";15,00;0,036;Geprueft
"2021-10-13 11:10:00";16,00;0,033;Geprueft
"2021-11-09 11:35:00";14,00;0,047;Geprueft
"2021-12-08 11:15:00";13,00;0,07;Geprueft
