Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:50"
Zeitbezug:;MEZ
Messstellen-Name:;"Offingen - oh. Mündung"
Messstellen-Nr.:;2384
Gewässer:;Mindel
Ostwert:;602681;Nordwert:;5372563;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"1999-11-03 11:30:00";20,00;0,09;Geprueft
"1999-11-17 10:45:00";20,00;0,077;Geprueft
"1999-12-01 11:30:00";21,00;0,069;Geprueft
"1999-12-14 10:40:00";20,00;0,075;Geprueft
"1999-12-27 11:30:00";17,00;0,089;Geprueft
"2000-01-12 11:20:00";20,00;0,073;Geprueft
"2000-01-26 11:30:00";22,00;0,071;Geprueft
"2000-02-09 11:00:00";19,00;0,078;Geprueft
"2000-02-23 11:25:00";19,00;0,049;Geprueft
"2000-03-08 11:20:00";20,00;0,043;Geprueft
"2000-03-22 11:30:00";20,00;0,048;Geprueft
"2000-04-05 11:10:00";20,00;0,054;Geprueft
"2000-04-19 11:35:00";20,00;0,044;Geprueft
"2000-05-03 11:45:00";19,00;0,091;Geprueft
"2000-05-17 13:00:00";16,00;0,071;Geprueft
"2000-05-30 12:00:00";21,00;0,079;Geprueft
"2000-06-14 12:45:00";19,00;0,084;Geprueft
"2000-06-28 12:15:00";18,00;0,071;Geprueft
"2000-07-12 12:00:00";19,00;0,091;Geprueft
"2000-07-26 12:00:00";18,00;0,073;Geprueft
"2000-08-08 14:40:00";13,00;0,086;Geprueft
"2000-08-23 11:15:00";16,00;0,08;Geprueft
"2000-09-06 12:00:00";15,00;0,077;Geprueft
"2000-09-21 12:30:00";16,00;0,1;Geprueft
"2000-10-04 11:35:00";16,00;0,063;Geprueft
"2000-10-18 12:30:00";18,00;0,052;Geprueft
"2000-11-02 11:35:00";17,00;0,055;Geprueft
"2000-11-15 12:00:00";18,00;0,086;Geprueft
"2000-11-29 11:30:00";17,00;0,061;Geprueft
"2000-12-13 11:30:00";19,00;0,054;Geprueft
"2000-12-27 10:45:00";20,00;0,057;Geprueft
"2001-01-10 12:30:00";16,00;0,062;Geprueft
"2001-01-24 14:20:00";19,00;0,061;Geprueft
"2001-02-07 11:20:00";16,00;0,052;Geprueft
"2001-02-21 10:40:00";19,00;0,052;Geprueft
"2001-03-07 11:30:00";16,00;0,057;Geprueft
"2001-03-20 10:35:00";16,00;0,045;Geprueft
"2001-04-04 11:20:00";18,00;0,035;Geprueft
"2001-04-18 11:05:00";14,00;0,032;Geprueft
"2001-05-03 11:20:00";20,00;0,026;Geprueft
"2001-05-16 11:05:00";16,00;0,043;Geprueft
"2001-05-30 11:20:00";17,00;0,05;Geprueft
"2001-06-12 10:55:00";14,00;0,091;Geprueft
"2001-06-27 10:55:00";16,00;0,076;Geprueft
"2001-07-11 10:50:00";16,00;0,081;Geprueft
"2001-07-24 11:05:00";16,00;0,06;Geprueft
"2001-08-08 11:05:00";15,00;0,073;Geprueft
"2001-08-22 11:05:00";14,00;0,066;Geprueft
"2001-09-05 10:50:00";16,00;0,091;Geprueft
"2001-09-19 10:45:00";13,00;0,064;Geprueft
"2001-10-04 11:05:00";16,00;0,051;Geprueft
"2001-10-17 11:55:00";16,00;0,039;Geprueft
"2001-10-30 10:50:00";14,00;0,048;Geprueft
"2001-11-14 11:20:00";15,00;0,058;Geprueft
"2001-11-28 10:55:00";14,00;0,079;Geprueft
"2001-12-12 10:55:00";16,00;0,065;Geprueft
"2001-12-27 10:50:00";17,00;0,079;Geprueft
"2002-01-09 10:35:00";17,00;0,084;Geprueft
"2002-01-23 11:00:00";15,00;0,068;Geprueft
"2002-02-06 10:35:00";16,00;0,042;Geprueft
"2002-02-19 11:30:00";16,00;0,039;Geprueft
"2002-03-06 11:35:00";15,00;0,045;Geprueft
"2002-03-20 10:45:00";14,00;0,073;Geprueft
"2002-04-03 11:15:00";15,00;0,023;Geprueft
"2002-04-17 10:30:00";13,00;0,031;Geprueft
"2002-05-02 10:45:00";13,00;0,065;Geprueft
"2002-05-15 10:55:00";14,00;0,064;Geprueft
"2002-05-28 10:45:00";14,00;0,09;Geprueft
"2002-06-11 10:50:00";12,00;0,085;Geprueft
"2002-06-26 10:55:00";14,00;0,11;Geprueft
"2002-07-10 10:45:00";13,00;0,089;Geprueft
"2002-07-24 10:50:00";15,00;0,058;Geprueft
"2002-08-06 10:45:00";12,00;0,12;Geprueft
"2002-08-21 11:00:00";13,00;0,14;Geprueft
"2002-09-04 10:50:00";15,00;0,061;Geprueft
"2002-09-18 11:10:00";16,00;0,031;Geprueft
"2002-10-01 10:50:00";16,00;0,051;Geprueft
"2002-10-15 11:25:00";16,00;0,057;Geprueft
"2002-10-30 10:30:00";16,00;0,049;Geprueft
"2002-11-13 10:50:00";14,00;0,06;Geprueft
"2002-11-27 10:50:00";15,00;0,069;Geprueft
"2002-12-12 11:15:00";17,00;0,049;Geprueft
"2003-01-08 10:55:00";16,00;0,046;Geprueft
"2003-01-22 10:45:00";17,00;0,038;Geprueft
"2003-02-05 10:50:00";15,00;0,039;Geprueft
"2003-02-19 10:55:00";17,00;0,029;Geprueft
"2003-03-06 10:45:00";16,00;0,032;Geprueft
"2003-03-19 11:10:00";16,00;0,021;Geprueft
"2003-04-02 11:00:00";16,00;0,018;Geprueft
"2003-04-16 10:50:00";15,00;0,013;Geprueft
"2003-04-29 11:00:00";15,00;0,035;Geprueft
"2003-05-13 11:30:00";15,00;0,077;Geprueft
"2003-05-27 10:35:00";14,00;0,052;Geprueft
"2003-06-11 10:40:00";14,00;0,079;Geprueft
"2003-06-23 10:50:00";14,00;0,064;Geprueft
"2003-07-09 10:50:00";12,00;0,061;Geprueft
"2003-07-22 11:00:00";13,00;0,066;Geprueft
"2003-08-06 10:30:00";12,00;0,067;Geprueft
"2003-08-20 10:45:00";12,00;0,054;Geprueft
"2003-09-03 10:30:00";12,00;0,062;Geprueft
"2003-09-17 11:00:00";14,00;0,042;Geprueft
"2003-10-01 10:45:00";13,00;0,038;Geprueft
"2003-10-14 11:30:00";13,00;0,054;Geprueft
"2003-10-29 10:50:00";14,00;0,034;Geprueft
"2003-11-12 10:45:00";15,00;0,042;Geprueft
"2003-11-26 10:25:00";14,00;0,042;Geprueft
"2003-12-09 10:45:00";15,00;0,06;Geprueft
"2004-01-07 10:30:00";15,00;0,054;Geprueft
"2004-01-22 10:39:00";12,00;0,043;Geprueft
"2004-02-04 10:30:00";17,00;0,054;Geprueft
"2004-02-18 10:55:00";16,00;0,035;Geprueft
"2004-03-03 10:40:00";16,00;0,017;Geprueft
"2004-03-17 11:00:00";14,00;0,011;Geprueft
"2004-03-31 10:45:00";15,00;0,026;Geprueft
"2004-04-14 10:30:00";14,00;0,022;Geprueft
"2004-04-28 10:40:00";13,00;0,035;Geprueft
"2004-05-10 13:15:00";14,00;0,056;Geprueft
"2004-05-26 11:05:00";13,00;0,062;Geprueft
"2004-06-08 09:00:00";13,00;0,091;Geprueft
"2004-06-23 08:45:00";14,00;0,083;Geprueft
"2004-07-07 08:40:00";25,00;0,088;Geprueft
"2004-07-21 10:45:00";10,00;0,11;Geprueft
"2004-08-04 10:45:00";14,00;0,071;Geprueft
"2004-08-18 08:45:00";13,00;0,074;Geprueft
"2004-09-01 11:15:00";14,00;0,083;Geprueft
"2004-09-14 09:45:00";14,00;0,078;Geprueft
"2004-09-29 08:35:00";14,00;0,065;Geprueft
"2004-10-13 10:45:00";13,00;0,066;Geprueft
"2004-10-27 08:50:00";13,00;0,076;Geprueft
"2004-11-10 08:40:00";14,00;0,091;Geprueft
"2004-11-24 10:40:00";14,00;0,076;Geprueft
"2004-12-08 08:55:00";15,00;0,07;Geprueft
"2004-12-22 10:55:00";15,00;0,068;Geprueft
"2005-01-12 10:25:00";16,00;0,052;Geprueft
"2005-01-19 10:30:00";16,00;0,078;Geprueft
"2005-02-02 09:05:00";16,00;0,044;Geprueft
"2005-02-16 11:00:00";20,00;0,05;Geprueft
"2005-03-02 12:25:00";18,00;0,044;Geprueft
"2005-03-16 10:50:01";17,00;0,023;Geprueft
"2005-03-30 11:20:01";20,00;0,083;Geprueft
"2005-04-13 08:45:01";17,00;0,024;Geprueft
"2005-04-27 08:45:01";19,00;0,064;Geprueft
"2005-05-11 08:50:01";17,00;0,053;Geprueft
"2005-05-31 09:50:01";18,00;0,068;Geprueft
"2005-06-08 08:50:01";19,00;0,078;Geprueft
"2005-06-22 09:10:01";19,00;0,077;Geprueft
"2005-07-06 08:55:01";17,00;0,1;Geprueft
"2005-07-19 08:30:01";16,00;0,08;Geprueft
"2005-08-03 10:55:01";18,00;0,088;Geprueft
"2005-08-17 08:40:01";18,00;0,055;Geprueft
"2005-08-31 11:00:01";20,00;0,059;Geprueft
"2005-09-14 08:50:01";17,00;0,069;Geprueft
"2005-09-28 11:10:01";20,00;0,055;Geprueft
"2005-10-12 08:50:01";19,00;0,049;Geprueft
"2005-10-26 08:45:01";19,00;0,047;Geprueft
"2005-11-07 08:30:01";19,00;0,07;Geprueft
"2005-11-23 11:30:01";20,00;0,064;Geprueft
"2005-12-07 08:35:01";19,00;0,058;Geprueft
"2005-12-20 10:50:01";18,00;0,043;Geprueft
"2006-01-11 10:40:01";19,00;0,053;Geprueft
"2006-01-18 10:55:01";19,00;0,1;Geprueft
"2006-02-01 08:50:01";20,00;0,051;Geprueft
"2006-02-15 11:15:01";20,00;0,049;Geprueft
"2006-03-29 08:50:01";17,00;0,092;Geprueft
"2006-04-05 11:20:01";16,00;0,057;Geprueft
"2006-04-26 08:40:01";19,00;0,031;Geprueft
"2006-05-10 08:50:01";19,00;0,034;Geprueft
"2006-05-17 08:45:01";17,00;0,074;Geprueft
"2006-06-07 08:50:01";19,00;0,051;Geprueft
"2006-06-21 09:05:01";17,00;0,06;Geprueft
"2006-06-28 08:55:01";18,00;0,077;Geprueft
"2006-07-19 08:55:01";18,00;0,053;Geprueft
"2006-08-02 08:50:01";17,00;0,085;Geprueft
"2006-08-23 08:50:01";16,00;0,079;Geprueft
"2006-08-30 08:50:01";15,00;0,084;Geprueft
"2006-09-13 09:00:01";18,00;0,05;Geprueft
"2006-09-28 08:45:01";17,00;0,11;Geprueft
"2006-10-11 08:50:01";18,00;0,057;Geprueft
"2006-10-24 08:45:01";18,00;0,054;Geprueft
"2006-11-07 10:20:01";19,00;0,05;Geprueft
"2006-11-22 10:20:01";18,00;0,069;Geprueft
"2006-12-06 10:30:01";16,00;0,097;Geprueft
"2006-12-19 10:45:01";17,00;0,075;Geprueft
"2007-01-03 11:00:00";18,00;0,089;Geprueft
"2007-01-17 11:00:00";18,00;0,051;Geprueft
"2007-01-31 10:50:00";17,00;0,05;Geprueft
"2007-02-14 11:10:00";17,00;0,054;Geprueft
"2007-02-28 11:30:00";16,00;0,079;Geprueft
"2007-03-14 11:10:00";16,00;0,025;Geprueft
"2007-03-28 10:45:00";8,00;0,022;Geprueft
"2007-04-11 10:30:00";15,00;0,02;Geprueft
"2007-04-25 10:42:00";14,00;0,041;Geprueft
"2007-05-09 11:01:00";12,00;0,092;Geprueft
"2007-05-23 11:00:00";14,00;0,086;Geprueft
"2007-06-05 10:40:00";16,00;0,061;Geprueft
"2007-06-20 10:45:00";15,00;0,056;Geprueft
"2007-07-04 10:45:00";15,00;0,082;Geprueft
"2007-07-17 10:55:00";15,00;0,057;Geprueft
"2007-08-01 10:45:00";14,00;0,07;Geprueft
"2007-08-13 11:20:00";14,00;0,068;Geprueft
"2007-08-28 10:45:00";16,00;0,046;Geprueft
"2007-09-12 10:25:00";16,00;0,068;Geprueft
"2007-09-26 10:40:00";16,00;0,064;Geprueft
"2007-10-10 10:30:00";17,00;0,046;Geprueft
"2007-10-24 10:55:00";18,00;0,048;Geprueft
"2007-11-06 10:45:00";18,00;0,075;Geprueft
"2007-11-21 10:45:00";17,00;0,049;Geprueft
"2007-12-05 12:40:00";15,00;0,073;Geprueft
"2007-12-18 10:40:00";18,00;0,052;Geprueft
"2008-01-02 10:35:00";18,00;0,069;Geprueft
"2008-01-16 12:25:00";18,00;0,049;Geprueft
"2008-01-30 12:20:00";19,00;0,046;Geprueft
"2008-02-13 00:00:00";18,00;0,04;Geprueft
"2008-02-27 10:35:00";18,00;0,032;Geprueft
"2008-03-12 12:35:00";17,00;0,047;Geprueft
"2008-03-26 10:20:00";17,00;0,038;Geprueft
"2008-04-09 12:40:00";16,00;0,035;Geprueft
"2008-04-23 10:00:00";12,00;0,13;Geprueft
"2008-05-07 12:50:00";17,00;0,046;Geprueft
"2008-05-20 12:40:00";17,00;0,069;Geprueft
"2008-06-04 13:50:00";17,00;0,071;Geprueft
"2008-06-18 10:30:00";17,00;0,051;Geprueft
"2008-07-02 13:20:00";16,00;0,079;Geprueft
"2008-07-15 13:15:00";12,00;0,11;Geprueft
"2008-07-30 13:25:00";16,00;0,055;Geprueft
"2008-08-13 14:50:00";15,00;0,09;Geprueft
"2008-08-27 14:20:00";15,00;0,05;Geprueft
"2008-09-10 13:35:00";16,00;0,064;Geprueft
"2008-09-24 13:35:00";17,00;0,049;Geprueft
"2008-10-08 13:40:00";17,00;0,055;Geprueft
"2008-10-22 10:15:00";15,00;0,053;Geprueft
"2008-11-05 13:20:00";16,00;0,046;Geprueft
"2008-11-19 12:10:00";17,00;0,057;Geprueft
"2008-12-03 13:40:00";17,00;0,066;Geprueft
"2008-12-17 13:25:00";16,00;0,047;Geprueft
"2009-01-07 14:30:00";19,00;0,056;Geprueft
"2009-01-14 13:35:00";19,00;0,055;Geprueft
"2009-01-28 13:25:00";17,00;0,064;Geprueft
"2009-02-11 14:25:00";16,00;0,17;Geprueft
"2009-02-25 13:20:00";15,00;0,096;Geprueft
"2009-03-11 14:40:00";19,00;0,074;Geprueft
"2009-03-25 11:00:00";16,00;0,04;Geprueft
"2009-04-08 10:40:00";15,00;0,029;Geprueft
"2009-04-22 11:00:00";15,00;0,033;Geprueft
"2009-05-06 11:25:00";15,00;0,042;Geprueft
"2009-05-18 11:00:00";15,00;0,092;Geprueft
"2009-06-03 11:05:00";16,00;0,069;Geprueft
"2009-06-17 11:30:00";16,00;0,081;Geprueft
"2009-06-30 11:35:00";16,00;0,078;Geprueft
"2009-07-15 13:30:00";13,00;0,093;Geprueft
"2009-07-29 11:20:00";13,00;0,083;Geprueft
"2009-08-12 10:55:00";16,00;0,07;Geprueft
"2009-08-26 10:50:00";16,00;0,06;Geprueft
"2009-09-09 11:00:00";16,00;0,045;Geprueft
"2009-09-23 11:00:00";16,00;0,064;Geprueft
"2009-10-07 11:10:00";16,00;0,066;Geprueft
"2009-10-21 14:30:00";14,00;0,055;Geprueft
"2009-11-04 11:00:00";14,00;0,14;Geprueft
"2009-11-18 10:35:00";14,00;0,077;Geprueft
"2009-12-02 13:40:00";16,00;0,094;Geprueft
"2009-12-16 10:50:00";16,00;0,052;Geprueft
"2010-01-13 11:15:00";18,00;0,049;Geprueft
"2010-01-27 11:15:00";17,00;0,041;Geprueft
"2010-02-10 12:00:00";18,00;0,03;Geprueft
"2010-02-24 10:40:00";18,00;0,029;Geprueft
"2010-03-10 11:05:00";19,00;0,025;Geprueft
"2010-03-24 10:50:00";16,00;0,034;Geprueft
"2010-04-07 13:20:00";18,00;0,027;Geprueft
"2010-04-21 13:25:00";16,00;0,03;Geprueft
"2010-05-05 12:30:00";16,00;0,076;Geprueft
"2010-05-18 10:45:00";16,00;0,058;Geprueft
"2010-06-01 13:15:00";14,00;0,12;Geprueft
"2010-06-16 12:20:00";18,00;0,084;Geprueft
"2010-06-30 15:00:00";18,00;0,059;Geprueft
"2010-07-14 12:20:00";17,00;0,078;Geprueft
"2010-07-28 12:50:00";16,00;0,09;Geprueft
"2010-08-11 12:00:00";19,00;0,057;Geprueft
"2010-08-25 14:20:00";18,00;0,073;Geprueft
"2010-09-08 11:15:00";20,00;0,052;Geprueft
"2010-09-22 11:30:00";20,00;0,042;Geprueft
"2010-10-06 11:50:00";20,00;0,057;Geprueft
"2010-10-20 13:10:00";19,00;0,053;Geprueft
"2010-11-03 12:00:00";20,00;0,036;Geprueft
"2010-11-17 12:50:00";18,00;0,075;Geprueft
"2010-12-01 11:15:00";19,00;0,043;Geprueft
"2010-12-14 10:30:00";20,00;0,046;Geprueft
"2011-01-12 10:30:00";19,00;0,053;Geprueft
"2011-01-26 11:40:00";22,00;0,041;Geprueft
"2011-02-09 11:30:00";20,00;0,039;Geprueft
"2011-02-23 11:45:00";22,00;0,053;Geprueft
"2011-03-09 12:00:00";22,00;0,034;Geprueft
"2011-03-23 12:30:00";20,00;0,052;Geprueft
"2011-04-06 11:25:00";18,00;0,05;Geprueft
"2011-04-18 11:30:00";20,00;0,021;Geprueft
"2011-05-04 12:20:00";18,00;0,054;Geprueft
"2011-05-18 12:00:00";18,00;0,065;Geprueft
"2011-05-30 10:55:00";18,00;0,065;Geprueft
"2011-06-15 12:00:00";18,00;0,069;Geprueft
"2011-06-27 12:45:00";17,00;0,062;Geprueft
"2011-07-13 11:05:00";13,00;0,1;Geprueft
"2011-07-27 12:10:00";16,00;0,072;Geprueft
"2011-08-10 10:50:00";14,00;0,072;Geprueft
"2011-08-24 13:20:00";16,00;0,054;Geprueft
"2011-09-07 12:35:00";14,00;0,093;Geprueft
"2011-09-21 13:20:00";16,00;0,059;Geprueft
"2011-10-05 10:40:00";17,00;0,046;Geprueft
"2011-10-18 10:40:00";17,00;0,04;Geprueft
"2011-11-02 12:00:00";19,00;0,053;Geprueft
"2011-11-16 11:55:00";18,00;0,053;Geprueft
"2011-11-30 11:00:00";19,00;0,047;Geprueft
"2011-12-13 12:05:00";17,00;0,086;Geprueft
"2011-12-27 12:00:00";16,00;0,049;Geprueft
"2012-01-11 11:10:00";16,00;0,073;Geprueft
"2012-01-25 13:35:00";16,00;0,064;Geprueft
"2012-02-07 12:55:00";;0,043;Geprueft
"2012-02-22 11:00:00";19,00;0,04;Geprueft
"2012-03-07 13:48:00";18,00;0,033;Geprueft
"2012-03-21 10:50:00";18,00;0,017;Geprueft
"2012-04-02 10:30:00";18,00;0,024;Geprueft
"2012-04-18 12:20:00";16,00;0,031;Geprueft
"2012-05-02 11:30:00";16,00;0,066;Geprueft
"2012-05-14 10:30:00";17,00;0,082;Geprueft
"2012-05-30 14:20:00";16,00;0,081;Geprueft
"2012-06-13 12:50:00";15,00;0,071;Geprueft
"2012-06-27 10:00:00";16,00;0,079;Geprueft
"2012-07-10 14:00:00";15,00;0,092;Geprueft
"2012-07-25 11:30:00";16,00;0,048;Geprueft
"2012-08-08 12:00:00";15,00;0,094;Geprueft
"2012-08-22 11:40:00";16,00;0,091;Geprueft
"2012-09-05 12:40:00";15,00;0,067;Geprueft
"2012-09-19 12:35:00";16,00;0,034;Geprueft
"2012-09-26 12:40:00";15,00;0,06;Geprueft
"2012-10-10 13:55:00";13,00;0,074;Geprueft
"2012-10-24 12:30:00";16,00;0,06;Geprueft
"2012-11-07 13:40:00";15,00;0,066;Geprueft
"2012-11-21 12:10:00";17,00;0,059;Geprueft
"2012-12-05 12:20:00";15,00;0,098;Geprueft
"2012-12-18 11:30:00";17,00;0,072;Geprueft
"2013-01-09 13:20:00";18,00;0,047;Geprueft
"2013-01-23 13:55:00";19,00;0,039;Geprueft
"2013-02-06 14:40:00";16,00;0,066;Geprueft
"2013-02-20 14:20:00";19,00;0,03;Geprueft
"2013-03-06 15:35:00";18,00;0,022;Geprueft
"2013-03-20 13:50:00";18,00;0,022;Geprueft
"2013-04-03 14:05:00";18,00;0,015;Geprueft
"2013-04-17 14:35:00";17,00;0,018;Geprueft
"2013-04-29 14:45:00";18,00;0,035;Geprueft
"2013-05-15 13:25:00";16,00;0,057;Geprueft
"2013-05-27 14:15:00";18,00;0,073;Geprueft
"2013-06-12 14:15:00";14,00;0,084;Geprueft
"2013-06-24 14:10:00";20,00;0,042;Geprueft
"2013-07-10 13:30:00";19,00;0,037;Geprueft
"2013-07-24 15:10:00";20,00;0,044;Geprueft
"2013-08-05 14:00:00";18,00;0,074;Geprueft
"2013-08-21 15:20:00";20,00;0,065;Geprueft
"2013-09-04 13:25:00";19,00;0,048;Geprueft
"2013-09-18 14:40:00";15,00;0,085;Geprueft
"2013-09-25 13:15:00";18,00;0,049;Geprueft
"2013-10-09 15:30:00";18,00;0,057;Geprueft
"2013-10-23 13:40:00";17,00;0,048;Geprueft
"2013-11-06 14:30:00";16,00;0,057;Geprueft
"2013-11-20 12:50:00";18,00;0,074;Geprueft
"2013-12-04 11:20:00";19,00;0,053;Geprueft
"2013-12-16 14:20:00";19,00;0,052;Geprueft
"2014-01-15 11:40:00";16,00;0,077;Geprueft
"2014-02-12 13:10:00";18,00;0,031;Geprueft
"2014-03-12 12:10:00";18,00;0,03;Geprueft
"2014-04-09 11:55:00";16,00;0,042;Geprueft
"2014-05-07 12:10:00";16,00;0,069;Geprueft
"2014-06-04 12:35:00";15,00;0,062;Geprueft
"2014-07-02 12:15:00";13,00;0,096;Geprueft
"2014-07-30 12:30:00";11,00;0,144;Geprueft
"2014-08-27 12:10:00";13,00;0,041;Geprueft
"2014-09-24 12:05:00";12,00;0,081;Geprueft
"2014-10-22 12:00:00";13,00;0,137;Geprueft
"2014-11-19 11:45:00";16,00;0,117;Geprueft
"2014-12-15 11:40:00";16,00;0,05;Geprueft
"2015-01-14 10:45:00";16,00;0,051;Geprueft
"2015-02-11 14:50:00";18,00;0,04;Geprueft
"2015-03-11 12:15:00";17,00;0,027;Geprueft
"2015-04-15 12:30:00";17,00;0,028;Geprueft
"2015-05-06 14:25:00";16,00;0,076;Geprueft
"2015-06-10 13:30:00";18,00;0,089;Geprueft
"2015-07-08 15:15:00";19,00;0,107;Geprueft
"2015-08-05 16:10:00";20,00;0,038;Geprueft
"2015-09-02 11:25:00";19,00;0,049;Geprueft
"2015-09-30 15:00:00";19,00;0,036;Geprueft
"2015-10-28 14:30:00";18,00;0,05;Geprueft
"2015-11-25 14:10:00";17,00;0,056;Geprueft
"2015-12-15 14:20:00";18,00;0,045;Geprueft
"2016-01-13 13:40:00";17,00;0,066;Geprueft
"2016-02-10 16:10:00";18,00;0,042;Geprueft
"2016-03-09 15:00:00";17,00;0,031;Geprueft
"2016-04-06 15:05:00";17,00;0,023;Geprueft
"2016-05-11 14:05:00";16,00;0,045;Geprueft
"2016-06-08 16:00:00";17,00;0,076;Geprueft
"2016-07-06 15:30:00";18,00;0,033;Geprueft
"2016-08-03 15:50:00";19,00;0,045;Geprueft
"2016-08-31 11:30:00";20,00;0,064;Geprueft
"2016-09-28 15:00:00";20,00;0,038;Geprueft
"2016-10-26 15:00:00";18,00;0,055;Geprueft
"2016-11-23 15:40:00";18,00;0,044;Geprueft
"2016-12-14 14:45:00";19,00;0,039;Geprueft
"2017-01-11 09:10:00";20,00;0,034;Geprueft
"2017-02-08 09:00:00";18,00;0,033;Geprueft
"2017-03-08 09:05:00";16,00;0,032;Geprueft
"2017-04-05 09:05:00";16,00;0,046;Geprueft
"2017-05-10 10:50:00";15,00;0,055;Geprueft
"2017-05-31 09:00:00";17,00;0,037;Geprueft
"2017-07-26 09:00:00";16,00;0,084;Geprueft
"2017-08-23 11:20:00";14,00;0,047;Geprueft
"2017-09-20 10:30:00";15,00;0,036;Geprueft
"2017-10-18 10:50:00";15,00;0,029;Geprueft
"2017-11-15 08:30:00";16,00;0,058;Geprueft
"2018-01-22 13:25:00";16,00;0,041;Geprueft
"2018-02-19 13:00:00";18,00;0,034;Geprueft
"2018-03-21 13:25:00";20,00;0,015;Geprueft
"2018-04-16 13:10:00";18,00;0,012;Geprueft
"2018-05-16 12:40:00";17,00;0,072;Geprueft
"2018-06-18 13:05:00";17,00;0,054;Geprueft
"2018-07-03 13:00:00";16,00;0,04;Geprueft
"2018-07-30 12:40:00";16,00;0,046;Geprueft
"2018-08-29 13:20:00";16,00;0,041;Geprueft
"2018-09-26 12:10:00";15,00;0,051;Geprueft
"2018-10-22 12:15:00";16,00;0,035;Geprueft
"2018-11-12 12:45:00";16,00;0,047;Geprueft
"2018-12-12 12:20:00";15,00;0,053;Geprueft
"2019-01-16 13:30:00";22,00;0,053;Geprueft
"2019-02-13 13:10:00";21,00;0,037;Geprueft
"2019-03-12 12:50:00";17,00;0,047;Geprueft
"2019-04-10 13:10:00";17,00;0,037;Geprueft
"2019-05-08 12:45:00";16,00;0,037;Geprueft
"2019-06-04 12:45:00";17,00;0,06;Geprueft
"2019-07-10 13:00:00";16,00;0,053;Geprueft
"2019-07-31 12:10:00";15,00;0,075;Geprueft
"2019-08-28 12:40:00";14,00;0,046;Geprueft
"2019-09-24 12:30:00";16,00;0,047;Geprueft
"2019-10-23 12:30:00";16,00;0,046;Geprueft
"2019-11-18 13:00:00";16,00;0,047;Geprueft
"2019-12-11 13:00:00";17,00;0,037;Geprueft
"2020-01-22 09:30:00";17,00;0,035;Geprueft
"2020-02-17 09:20:00";18,00;0,034;Geprueft
"2020-03-18 09:00:00";18,00;0,017;Geprueft
"2020-04-22 09:10:00";16,00;0,017;Geprueft
"2020-05-13 09:15:00";16,00;0,062;Geprueft
"2020-06-17 09:10:00";26,00;0,08;Geprueft
"2020-07-15 11:00:00";16,00;0,048;Geprueft
"2020-08-12 09:30:00";16,00;0,054;Geprueft
"2020-09-09 09:05:00";16,00;0,047;Geprueft
"2020-10-07 09:55:00";16,00;0,035;Geprueft
"2020-11-04 09:50:00";15,00;0,053;Geprueft
"2020-12-02 09:35:00";18,00;0,039;Geprueft
"2021-01-27 13:05:00";17,00;0,026;Geprueft
"2021-02-01 12:40:00";18,00;0,061;Geprueft
"2021-04-07 13:45:00";19,00;0,013;Geprueft
"2021-04-28 13:40:00";16,00;0,008;Geprueft
"2021-05-19 13:30:00";17,00;0,043;Geprueft
"2021-06-23 13:30:00";15,00;0,098;Geprueft
"2021-07-06 13:00:00";17,00;0,057;Geprueft
"2021-08-18 12:40:00";15,00;0,085;Geprueft
"2021-09-15 13:35:00";21,00;0,041;Geprueft
"2021-10-13 13:00:00";20,00;0,048;Geprueft
"2021-11-09 13:25:00";20,00;0,048;Geprueft
"2021-12-08 12:20:00";18,00;0,06;Geprueft
