Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 13:37"
Zeitbezug:;MEZ
Messstellen-Name:;"alte Brücke Hohenwart"
Messstellen-Nr.:;12581
Gewässer:;Alz
Ostwert:;780341;Nordwert:;5344676;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"2019-04-08 10:45:00";;"< BG";Geprueft
"2019-05-06 11:20:00";;"< BG";Geprueft
"2019-06-03 10:40:00";;"< BG";Geprueft
"2019-07-01 11:45:00";;"< BG";Geprueft
"2019-07-29 12:00:00";;0,015;Geprueft
"2019-08-26 10:00:00";;"< BG";Geprueft
"2019-09-23 10:50:00";;0,008;Geprueft
"2019-10-21 11:00:00";;0,009;Geprueft
"2019-11-18 11:40:00";;0,011;Geprueft
"2019-12-09 11:25:00";;0,009;Geprueft
"2020-01-20 11:00:00";11,00;0,009;Geprueft
"2020-02-17 11:30:00";10,00;0,018;Geprueft
"2020-03-16 10:55:00";10,00;0,005;Geprueft
"2020-04-20 11:40:00";11,00;0,018;Geprueft
"2020-05-11 10:05:00";9,6;0,016;Geprueft
"2020-06-15 12:35:00";8,00;0,033;Geprueft
"2020-07-13 10:45:00";7,2;"< BG";Geprueft
"2020-08-10 10:50:00";4,2;"< BG";Geprueft
"2020-09-07 11:45:00";9,5;0,014;Geprueft
"2020-10-05 11:30:00";9,6;0,029;Geprueft
"2020-11-02 10:20:00";7,3;0,013;Geprueft
"2020-11-30 09:45:00";10,00;0,017;Geprueft
"2021-01-18 09:30:00";11,00;0,013;Geprueft
"2021-02-22 11:00:00";9,8;0,009;Geprueft
"2021-03-22 10:45:00";9,9;0,016;Geprueft
"2021-04-26 10:50:00";8,9;0,006;Geprueft
"2021-05-17 11:00:00";8,1;0,01;Geprueft
"2021-06-21 08:50:00";8,4;0,013;Geprueft
"2021-07-19 10:15:00";3,1;0,006;Geprueft
"2021-08-16 10:15:00";7,5;"< BG";Geprueft
"2021-09-13 09:55:00";6,1;0,005;Geprueft
"2021-10-11 10:10:00";8,1;"< BG";Geprueft
"2021-11-08 11:10:00";9,3;0,01;Geprueft
"2021-12-06 10:05:00";11,00;0,022;Geprueft
